일시,평균기온(℃),평균일강수량(mm),평균풍속(km/h),평균습도(%rh),일조합,일사합,체감온도(℃),일 미세먼지 농도(㎍/㎥)
2018-04-09,10.7,0.0,6.48,58.0,10.3,21.54,10.158660434105467,41.964285714285715
2018-04-08,7.2,0.8,10.8,56.0,8.1,16.68,5.134093873003805,32.62068965517241
2018-04-07,5.0,0.3,16.2,46.0,8.5,19.05,1.569579822197623,43.93103448275862
2018-04-06,7.9,16.9,12.6,69.0,5.8,14.83,5.674284623948985,85.73076923076923
2018-04-05,8.5,12.6,8.28,89.0,0.0,3.16,7.183566045347662,12.875
2018-04-04,11.5,14.9,8.64,85.0,1.4,6.78,10.651010888794161,19.41176470588235
2018-04-03,18.0,0.1,7.2,71.0,7.1,15.3,18.501742771544087,44.96153846153846
2018-04-02,17.8,0.0,7.2,69.0,8.9,18.43,18.268688484226214,54.32142857142857
2018-04-01,15.8,0.0,6.12,66.0,3.3,9.84,16.1178605385099,57.25
2018-03-31,14.0,0.0,6.12,57.0,9.5,18.97,14.045495362385966,45.03448275862069
2018-03-30,12.7,0.0,7.2,60.0,9.6,19.42,12.325804157620464,37.41379310344828
2018-03-29,14.5,0.0,6.12,67.0,6.5,14.56,14.621152355753726,36.55172413793103
2018-03-28,15.0,0.0,7.920000000000001,60.0,9.0,18.36,14.891654402554423,40.464285714285715
2018-03-27,13.7,0.0,6.84,59.0,10.0,18.73,13.557634997345975,56.22222222222222
2018-03-26,12.0,0.0,6.48,59.0,9.8,19.35,11.661696439863537,46.148148148148145
2018-03-25,10.8,0.0,6.84,61.0,9.7,19.36,10.191236678346709,53.5
2018-03-24,9.1,0.0,7.2,59.0,8.5,16.33,8.130826985898757,62.44827586206897
2018-03-23,6.2,0.0,6.12,63.0,10.2,19.75,5.065246265848945,39.62068965517241
2018-03-22,5.0,0.0,7.920000000000001,65.0,10.2,18.3,3.1553814115222885,23.807692307692307
2018-03-21,1.8,8.6,10.8,83.0,0.1,4.11,-1.3551818467105357,12.631578947368421
2018-03-20,5.3,0.6,16.56,54.0,2.8,10.39,1.8907790197711658,16.22222222222222
2018-03-19,8.5,19.9,10.44,85.0,0.0,2.84,6.75965355679654,20.166666666666668
2018-03-18,8.0,6.0,4.32,75.0,1.4,7.18,7.7313903000819195,29.03448275862069
2018-03-17,5.4,0.0,5.760000000000001,64.0,9.6,18.57,4.263235532051713,22.25
2018-03-16,5.2,0.7,11.16,69.0,4.6,11.51,2.6590090649818707,19.45
2018-03-15,12.8,23.9,6.84,91.0,0.4,2.28,12.512890691449655,18.884615384615383
2018-03-14,15.2,0.0,7.2,66.0,8.7,16.1,15.238982749093871,22.76
2018-03-13,12.3,0.0,8.28,62.0,8.6,15.48,11.6583251365036,33.82142857142857
2018-03-12,7.9,0.0,5.4,63.0,9.4,16.1,7.240722202749828,61.241379310344826
2018-03-11,6.4,0.0,6.12,62.0,9.7,17.36,5.29550906319605,44.785714285714285
2018-03-10,4.8,0.0,6.12,68.0,9.4,16.54,3.453406684419226,31.428571428571427
2018-03-09,3.5,0.1,5.760000000000001,75.0,4.1,10.38,2.0854561637706786,33.714285714285715
2018-03-08,3.3,16.7,8.64,87.0,1.3,6.03,0.9637959851909825,21.904761904761905
2018-03-07,5.1,5.1,8.28,71.0,1.8,8.12,3.1798342269449855,23.857142857142858
2018-03-06,4.7,0.0,6.48,65.0,9.4,17.29,3.221571176760542,22.923076923076923
2018-03-05,5.7,12.1,11.520000000000001,81.0,2.0,7.25,3.193145667902184,16.75
2018-03-04,11.8,16.0,7.2,79.0,2.5,8.27,11.27705986469004,22.22222222222222
2018-03-03,7.6,0.0,5.4,54.0,8.7,15.66,6.8984793793738755,35.62068965517241
2018-03-02,1.3,0.0,6.48,47.0,10.4,17.75,-0.7094460690682483,41.86206896551724
2018-03-01,2.8,0.9,16.56,58.0,8.8,15.76,-1.216190549001926,33.592592592592595
2018-02-28,5.6,29.2,10.44,80.0,0.0,1.6,3.283774453359873,39.1764705882353
2018-02-27,5.1,0.0,4.32,57.0,5.6,9.2,4.4758630539913105,50.629629629629626
2018-02-26,3.1,0.0,4.680000000000001,51.0,10.2,16.49,2.0654842476987225,36.07142857142857
2018-02-25,3.8,0.0,5.760000000000001,57.0,6.2,12.77,2.4293160640255795,34.06896551724138
2018-02-24,4.6,0.1,6.48,60.0,6.3,12.22,3.1059530224714607,53.13793103448276
2018-02-23,4.4,1.0,7.5600000000000005,65.0,6.1,10.6,2.5505988519727496,59.0
2018-02-22,0.6,0.1,6.48,47.0,9.1,13.6,-1.5187731490918233,36.392857142857146
2018-02-21,0.5,0.0,7.920000000000001,33.0,6.7,12.19,-2.12594143444217,27.703703703703702
2018-02-20,2.7,0.0,6.48,46.0,7.5,12.13,0.909208090978902,47.827586206896555
2018-02-19,2.8,0.0,4.680000000000001,46.0,5.3,10.39,1.726767951852098,44.827586206896555
2018-02-18,0.8,0.0,5.04,34.0,5.1,9.6,-0.7001023823178529,28.379310344827587
2018-02-17,-0.2,0.0,10.44,31.0,9.6,15.28,-3.6679837535134667,32.0
2018-02-16,1.0,0.0,7.2,43.0,7.7,12.03,-1.3078716504750778,30.517241379310345
2018-02-15,1.9,0.0,7.2,43.0,8.0,12.32,-0.2591273575446513,36.241379310344826
2018-02-14,4.7,0.0,10.08,60.0,6.0,9.1,2.28251941919231,52.42857142857143
2018-02-13,-0.7,0.1,9.0,54.0,9.7,14.19,-3.8694477208665505,38.07142857142857
2018-02-12,-4.1,0.4,11.16,57.0,7.8,11.43,-8.545349728698177,36.10344827586207
2018-02-11,-3.6,0.7,11.520000000000001,52.0,7.2,10.87,-8.038838097858779,40.172413793103445
2018-02-10,1.5,0.0,10.44,49.0,4.8,9.06,-1.6303994514988678,54.0
2018-02-09,1.4,0.0,4.680000000000001,53.0,4.9,9.0,0.1460919045678536,42.25
2018-02-08,-3.6,0.0,4.680000000000001,46.0,9.3,12.47,-5.49917969287588,36.67857142857143
2018-02-07,-6.7,0.0,6.84,47.0,9.7,13.55,-10.123235936304075,24.285714285714285
2018-02-06,-8.0,0.1,10.08,47.0,9.0,12.56,-12.898400255206246,22.678571428571427
2018-02-05,-7.4,0.1,10.8,46.0,8.9,12.5,-12.41098492474238,20.615384615384617
2018-02-04,-7.1,0.2,12.24,46.0,8.6,12.12,-12.470358170879596,22.142857142857142
2018-02-03,-4.5,0.3,12.6,50.0,8.5,12.03,-9.406672471568845,28.392857142857142
2018-02-02,-2.4,0.0,6.12,48.0,7.4,10.39,-4.836054020076488,31.392857142857142
2018-02-01,-2.1,0.0,5.760000000000001,46.0,9.5,12.71,-4.333261974320791,29.5
2018-01-31,-1.0,0.0,5.4,54.0,3.5,7.0,-2.9124815574034035,31.535714285714285
2018-01-30,-4.6,0.1,6.84,55.0,7.7,10.7,-7.68549922254598,32.57142857142857
2018-01-29,-5.9,0.1,10.44,45.0,8.7,11.6,-10.4998840602683,33.7037037037037
2018-01-28,-2.7,0.0,9.72,39.0,7.2,10.32,-6.458592103644474,24.115384615384617
2018-01-27,-7.0,0.0,5.760000000000001,44.0,9.3,11.95,-9.94964034515083,27.11111111111111
2018-01-26,-10.4,0.0,11.520000000000001,44.0,9.1,12.06,-16.25147138895282,21.11111111111111
2018-01-25,-9.9,0.0,11.520000000000001,41.0,8.2,11.13,-15.647601294019434,18.153846153846153
2018-01-24,-10.4,0.0,12.6,38.0,9.0,11.5,-16.582289154113617,21.62962962962963
2018-01-23,-6.4,0.0,14.4,46.0,8.4,11.08,-12.16793073907188,20.615384615384617
2018-01-22,2.9,1.2,6.84,63.0,2.4,5.47,1.020703326590069,41.629629629629626
2018-01-21,1.2,0.0,3.9600000000000004,60.0,7.2,8.82,0.2880885880126013,58.74074074074074
2018-01-20,1.2,0.0,5.04,64.0,6.6,8.07,-0.2460590414598235,73.22222222222223
2018-01-19,1.3,0.0,5.4,55.0,8.3,9.76,-0.28861991152110833,46.65384615384615
2018-01-18,3.7,0.0,6.48,70.0,3.1,6.52,2.065389633869722,68.85185185185185
2018-01-17,4.3,5.0,5.04,87.0,2.2,4.57,3.272776850189892,37.2962962962963
2018-01-16,3.8,7.0,3.9600000000000004,80.0,0.8,3.26,3.1888248031195214,48.65384615384615
2018-01-15,4.4,0.0,5.4,70.0,7.9,8.64,3.2478892633637257,42.22222222222222
2018-01-14,-0.3,0.0,4.680000000000001,71.0,6.8,8.67,-1.7733004385630173,38.77777777777778
2018-01-13,-3.1,0.1,4.680000000000001,69.0,6.2,7.59,-4.934652533131508,31.03846153846154
2018-01-12,-8.5,0.0,7.920000000000001,54.0,8.8,9.59,-12.68858712637109,18.444444444444443
2018-01-11,-8.2,0.8,9.72,59.0,7.7,8.1,-13.01469430411171,21.48148148148148
2018-01-10,-4.5,2.2,10.8,63.0,6.4,7.52,-8.926003519710601,21.88888888888889
2018-01-09,-1.3,1.4,13.32,65.0,6.4,7.35,-5.6740210785344765,30.37037037037037
2018-01-08,2.3,2.4,7.2,76.0,0.4,2.81,0.20698121709109496,28.25925925925926
2018-01-07,-0.3,0.5,3.6,60.0,2.3,4.6,-1.1687107180704737,32.65384615384615
2018-01-06,-0.7,0.0,7.2,54.0,8.8,9.83,-3.2888330926769935,28.25925925925926
2018-01-05,-0.1,0.0,7.2,54.0,6.7,7.9,-2.5896702307233768,29.642857142857142
2018-01-04,-1.7,0.0,5.760000000000001,51.0,5.0,6.98,-3.8747821073142585,26.423076923076923
2018-01-03,-1.6,0.0,8.64,46.0,8.6,9.35,-4.824905603547503,23.185185185185187
2018-01-02,0.2,0.0,6.48,57.0,6.6,6.89,-1.9812457662481513,40.03703703703704
2018-01-01,-0.4,0.0,6.84,51.0,8.7,9.31,-2.8100257950297927,32.96296296296296
